"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","dynamicProperties","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","occurrenceRemarks","name","references","preparations","nomenclaturalCode","verbatimEventDate","county","language","type","verbatimElevation","collectionID","individualCount","higherGeography","habitat","higherClassification","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","lifeStage","gadm","organismQuantity","organismQuantityType","fieldNotes","informationWithheld","verbatimLocality","disposition","previousIdentifications","ownerInstitutionCode","reproductiveCondition","elevationAccuracy","associatedOccurrences","identificationQualifier","identificationRemarks","georeferenceSources","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","locationRemarks","bibliographicCitation","fieldNumber","typeStatus","typifiedName","recordedByIDs.type","recordedByIDs.value","media_url","license"
"1423907376","Calycolpus calophyllus (Kunth) O.Berg",4.596111,-60.158056,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:46.447+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC","2018-06-08T00:00:00",509,"SOUTH_AMERICA","Roraima",2014,11,9,"2014-11-09",313,313,"2018-06-19T15:55:58.000+00:00","2024-08-01T12:21:46.447+00:00",FALSE,"urn:catalog:JBRJ:RB:1114246","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 646829","R.C. Forzza; M. Nadruz, D.P. Costa, G. Martinelli, C.S. Costa & R. Azoury","M.Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","8296","urn:catalog:JBRJ:RB:1114246","04.936.616/0001-20","{""project"" : ""Montanhas da Amazônia""}","Uiramutã","Cerrado ao lado do aeroporto.","RB","1423907376","urn:catalog:JBRJ:RB:1114246","RB01114246","JBRJ","Arvoreta, ca. 3 m alt., grande florada. Flores com cálice verde; corola e estames alvos.","Calycolpus calophyllus (Kunth) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/11/42/46/01114246.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"1424432181","Calycolpus calophyllus (Kunth) O.Berg",1.282222,-61.7425,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:44.249+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC",NA,54,"SOUTH_AMERICA","Roraima",2012,3,23,"2012-03-23",83,83,"2017-10-18T17:05:03.000+00:00","2024-08-01T12:21:44.249+00:00",FALSE,"urn:catalog:JBRJ:RB:743179","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 562314","R.C. Forzza; G. Martinelli; D.P. Costa; M.A. Moraes; M.A.Nadruz; S. Gallucci & P. Benevides","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","6888","urn:catalog:JBRJ:RB:743179","04.936.616/0001-20",NA,"Caracaraí","Campinarana com buritis e capões de mata. Parque Nacional Serra da Mocidade","RB","1424432181","urn:catalog:JBRJ:RB:743179","RB00743179","JBRJ","Arbusto, ca. 1,5 m alt. Botões verdes.","Calycolpus calophyllus (Kunth) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/74/31/79/00743179.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"1424432180","Calycolpus calophyllus (Kunth) O.Berg",1.282222,-61.7425,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:44.599+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC",NA,54,"SOUTH_AMERICA","Roraima",2012,3,23,"2012-03-23",83,83,"2017-10-18T16:49:03.000+00:00","2024-08-01T12:21:44.599+00:00",FALSE,"urn:catalog:JBRJ:RB:743183","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 562318","R.C. Forzza; G. Martinelli; D.P. Costa; M.A. Moraes; M.A.Nadruz; S. Gallucci & P. Benevides","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","6892","urn:catalog:JBRJ:RB:743183","04.936.616/0001-20",NA,"Caracaraí","Campinarana com buritis e capões de mata. Parque Nacional Serra da Mocidade","RB","1424432180","urn:catalog:JBRJ:RB:743183","RB00743183","JBRJ","Arbusto, 1,5 m alt. Frutos verdes.","Calycolpus calophyllus (Kunth) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/74/31/83/00743183.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"2464653774","Calycolpus calophyllus (Kunth) O.Berg",2.50481,-72.6992,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:20.394+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Guaviare",2012,10,16,"2012-10-16",290,290,NA,"2024-07-21T05:15:20.394+00:00",FALSE,"216014b9-70b5-4a06-b47a-59d6c1a8c6d6","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"D. Cárdenas-López",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","The New York Botanical Garden","43009","216014b9-70b5-4a06-b47a-59d6c1a8c6d6","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Serranía La Lindosa, sector comprendido entre la Puerto de Orion y Los Tuneles naturales.","NY","2464653774","216014b9-70b5-4a06-b47a-59d6c1a8c6d6","3910254","NY",NA,"Calycolpus calophyllus (Kunth) O.Berg","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4542171","sheet","ICN","16 Oct 2012","San José del Guaviare Mun.","en","PhysicalObject","919 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/3628/119/03910254.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"1424415490","Calycolpus calophyllus (Kunth) O.Berg",0.151667,-63.178056,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:44.123+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC",NA,40,"SOUTH_AMERICA","Amazonas",2011,9,3,"2011-09-03",246,246,"2017-10-19T19:11:55.000+00:00","2024-08-01T12:21:44.123+00:00",FALSE,"urn:catalog:JBRJ:RB:715607","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 549536","R.C. Forzza; G. Martinelli; M.A. Moraes; D.P. Costa & R. Azoury","M. Sobral","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","6679","urn:catalog:JBRJ:RB:715607","04.936.616/0001-20",NA,"Barcelos","Rio Aracá. Bacuquara. Campinarana.","RB","1424415490","urn:catalog:JBRJ:RB:715607","RB00715607","JBRJ","Arvoreta, ca. 3 m alt. Flores com cálice verde; corola e estames alvos.","Calycolpus calophyllus (Kunth) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/71/56/7/00715607.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"1456289822","Calycolpus calophyllus (Kunth) O.Berg",2.01881,-66.7368,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:30.544+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC",NA,86,"SOUTH_AMERICA","Amazonas",2005,2,10,"2005-02-10",41,41,"2019-01-10T03:51:00.000+00:00","2024-08-02T12:41:30.544+00:00",FALSE,"http://n2t.net/ark:/65665/3a54f343d-fbb3-47c8-9197-5bfcc9cdcd96","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"K. M. Redden, R. Williams, W. Díaz P., O. León, O. Santaella, D. Garcia & A. Garcia","Holst, Bruce K.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"3654","http://n2t.net/ark:/65665/3a54f343d-fbb3-47c8-9197-5bfcc9cdcd96","urn:lsid:biocol.org:col:15463",NA,NA,"23 - Rio Casiquiare","US","1456289822","http://n2t.net/ark:/65665/3a54f343d-fbb3-47c8-9197-5bfcc9cdcd96","US 3500905","US",NA,"Calycolpus calophyllus (Kunth) O.Berg",NA,NA,NA,"10 February 2005",NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",1,"South America - Neotropics, Venezuela, Amazonas","Gallery forest; black water. Lecythidaceae and Campsiandra dominant","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m37a2feee1-9fa7-4534-a843-5c6dd8a8fff6","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"2270686325","Calycolpus calophyllus (Kunth) O.Berg",2.96472,-67.4572,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.385+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC",NA,110,"SOUTH_AMERICA","Amazonas",1996,3,9,"1996-03-09",69,69,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.385+00:00",FALSE,"774907","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"264632","Paul E. Berry; Gustavo A. Romero, Lois Brako","B.K. Holst, 2001","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"6112","774907",NA,NA,NA,"Laja Catalina, W side of black-water Rio Temi, 5km NNW (air distance) from Yavita.","Plants","2270686325","652a8c27-608f-413c-b2d1-5b14582497f0","ASU0008689","ASU","Shrub 3m tall on laja; petals 5, white.","Calycolpus calophyllus (Kunth) O.Berg","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=774907",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"On laja.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calycolpus","652a8c27-608f-413c-b2d1-5b14582497f0","33993","http://creativecommons.org/licenses/by-nc/3.0/","Carlos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008689_lg.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"1928579250","Calycolpus calophyllus (Kunth) O.Berg",-0.3014,-62.7667,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:35.143+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC","1997-01-01T00:00:00",NA,"SOUTH_AMERICA","Amazonas",1996,8,10,"1996-08-10",223,223,NA,"2024-07-21T05:13:35.143+00:00",FALSE,"394d2d6b-b58a-45f5-8f4b-e731100cf782","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"P. Acevedo-Rodríguez","B. K. Holst","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","8173","394d2d6b-b58a-45f5-8f4b-e731100cf782","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Along Dermini River (a tributary of Aracá River). Boat stationed [at coordinates]. Collected up to 10 km N from boat.","NY","1928579250","394d2d6b-b58a-45f5-8f4b-e731100cf782","01176862","NY",NA,"Calycolpus calophyllus (Kunth) O.Berg","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1332693","sheet","ICN","10 Aug 1996",NA,"en","PhysicalObject","ca. 328 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/330/446/v-247-01176862.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"2270466961","Calycolpus calophyllus (Kunth) O.Berg",-3.33333,-72.9167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.730+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Loreto",1989,2,21,"1989-02-21",52,52,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.730+00:00",FALSE,"1110692","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"188331","Vasquez; N. Jaramillo","B.K. Holst, 1991.","WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"11771","1110692",NA,NA,NA,"LORETO: Maynas Province. Quebrada Sucusari, afluente izquierdo del Rio Napo, Explor Napo Camp. Ribera de la quebrada Sucusari. Bosque primario.","Plants","2270466961","bb525ef4-6e55-4e8b-9e14-cdf5e7dcf964","ASU0008688","ASU","1st collection for Peru.; Arbol, 30m. Fuste fuertemente hendido, con ritidoma en tiras largas, dejando una superficie lisa de color marron amarillenta, frutos verdes.","Calycolpus calophyllus (Kunth) O.Berg","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1110692",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calycolpus","bb525ef4-6e55-4e8b-9e14-cdf5e7dcf964","33993","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008688_lg.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"1455937748","Calycolpus calophyllus (Kunth) O.Berg",2,-66.85,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:47.113+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Amazonas",1989,2,NA,"1989-02-10/1989-02-22",41,53,"2024-04-03T16:47:00.000+00:00","2024-08-02T12:40:47.113+00:00",FALSE,"http://n2t.net/ark:/65665/30108e87f-a913-43b0-b718-d9205a649a47","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"B. G. Stergios, K. Kubitzki, G. A. Aymard & E. Melgueiro","Holst, Bruce K.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"13108","http://n2t.net/ark:/65665/30108e87f-a913-43b0-b718-d9205a649a47","urn:lsid:biocol.org:col:15463",NA,NA,"Río Casiquiare, Guachapita","US","1455937748","http://n2t.net/ark:/65665/30108e87f-a913-43b0-b718-d9205a649a47","US 3468664","US",NA,"Calycolpus calophyllus (Kunth) O.Berg",NA,NA,NA,"10-Feb-89 to 22-Feb-89","Río Negro",NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",1,"South America - Neotropics, Venezuela, Amazonas, Río Negro","Selvas pluviales riberenas del río","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,"Flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3c3bd09a1-1c20-4eff-a622-d6019220ed6f","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
