"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","identificationRemarks","infraspecificEpithet","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","gadm","networkKeys","elevation","institutionKey","collectionKey","recordNumber","locality","preparations","institutionID","nomenclaturalCode","type","collectionID","habitat","verbatimElevation","higherClassification","locationRemarks","elevationAccuracy","associatedSequences","fieldNumber","verbatimIdentification","georeferenceProtocol","eventRemarks","otherCatalogNumbers","higherGeography","organismRemarks","bibliographicCitation","accessRights","reproductiveCondition","typeStatus","typifiedName","municipality","county","language","media_url"
"1451070913","Eugenia capensis subsp. capensis",-26.027777,32.904444,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:34.403+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1986,6,23,"1986-06-23T00:00",174,174,NA,"2024-08-02T01:15:34.403+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001094","none","none",FALSE,NA,"Groenendijk, E.M.C.",NA,"WGS84","Magnoliopsida","MZ","none","none","AFRICA","Mozambique","EUROPE",NA,"K001001094",NA,NA,NA,"Herbarium","1451070913","http://specimens.kew.org/herbarium/K001001094",NA,"K001001094","K",NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"2021","Mapuito. Ilha de Inhaca.",NA,NA,NA,NA,NA,"Vegetacao arbustiva costeira da Estaceo para ponta ; Ponduini. Solo arenoso.",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Arbusto con cerca de 1 m de altura. Folhas coriaceas. Frutos imatures verdes carmudos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/d9cf66126929226150f7cfc5eca900be.jpg"
"2517294005","Eugenia capensis (Eckl. & Zeyh.) Harv.",-26.06667,32.9,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:11.159+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5416779,6,7707728,220,690,5014,3177662,5416779,5416779,"Eugenia capensis (Eckl. & Zeyh.) Harv.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SPECIES","ACCEPTED","NE","1986-06-01T00:00:00",NA,"AFRICA","Maputo",1986,6,23,"1986-06-23",174,174,NA,"2024-07-18T23:55:11.159+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"WAG.1115101@BRAHMS","none","none",FALSE,NA,"Groenendijk EMC","Groenendijk EMC","WGS84","Magnoliopsida","MZ","none","none","AFRICA","Mozambique","EUROPE","Naturalis Biodiversity Center","WAG.1115101@BRAHMS",NA,NA,NA,"Botany","2517294005","https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115101",NA,"WAG.1115101",NA,NA,NA,NA,"Eugenia capensis (Eckl. & Zeyh.) Harv.",NA,NA,NA,NA,NA,NA,NA,"none","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Groenendijk, EMC 2021","Ilha de Inhaca.",NA,"Naturalis Biodiversity Center","ICN",NA,NA,"Vegetação arbustiva costeira da Estação para ponta Ponduini. Solo aranoso.","0.0 m","Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,"WAG0068118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/WAG.1115101/format/large"
"1451070514","Eugenia capensis subsp. capensis",-25.736944,32.676389,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.729+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1984,4,3,"1984-04-03T00:00",94,94,NA,"2024-08-02T01:14:50.729+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001127","none","none",FALSE,NA,"Groerendijk, E.M.C.",NA,"WGS84","Magnoliopsida","MZ","none","none","AFRICA","Mozambique","EUROPE",NA,"K001001127",NA,NA,NA,"Herbarium","1451070514","http://specimens.kew.org/herbarium/K001001127",NA,"K001001127","K",NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"1297","Maputo, Distrite de Marracuene, Vila de Marracuene, Floresta de  [illegible] utanhane. Floresta [illegible] uita degradade com ramos de habitaquo: Afzelia quanzensis, Terminalia sericea, Tabernaemontana elegans.",NA,NA,NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Arbusto, ate 1 m. de altura. Folhas Coriacas verdu-olaras, brilhantes; flores (en botcas) verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/8dc33b8f90487be5070197a5e2d34454.jpg"
"2515861987","Eugenia capensis (Eckl. & Zeyh.) Harv.",-26.01667,32.9,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:36.809+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5416779,6,7707728,220,690,5014,3177662,5416779,5416779,"Eugenia capensis (Eckl. & Zeyh.) Harv.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SPECIES","ACCEPTED","NE",NA,NA,"AFRICA","Maputo",1984,8,2,"1984-08-02",215,215,NA,"2024-07-18T23:56:36.809+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"WAG.1115102@BRAHMS","none","none",FALSE,NA,"Zunguze D; Boane C",NA,"WGS84","Magnoliopsida","MZ","none","none","AFRICA","Mozambique","EUROPE","Naturalis Biodiversity Center","WAG.1115102@BRAHMS",NA,NA,NA,"Botany","2515861987","https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115102",NA,"WAG.1115102",NA,NA,NA,NA,"Eugenia capensis (Eckl. & Zeyh.) Harv.",NA,NA,NA,NA,NA,NA,NA,"none","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Zunguze, D; Boane, C 766","Ilha de Inhaca, Barreira Vermelha.",NA,"Naturalis Biodiversity Center","ICN",NA,NA,"Solo aranoso. Floresta fechada ao longo da costa com Celastraceae, Bridelia sp., Mimusops caffra, Pteridophyta, etc.","0.0 m","Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,"WAG0068179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/WAG.1115102/format/large"
"1451070174","Eugenia capensis subsp. nyassensis (Engl.) F.White",-11.510278,28.391944,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:35.094+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416788,6,7707728,220,690,5014,3177662,5416779,5416788,"Eugenia capensis subsp. nyassensis (Engl.) F.White","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1984,11,3,"1984-11-03T00:00",308,308,NA,"2024-08-02T01:15:35.094+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000836","none","none",TRUE,NA,"Malaisse, F.",NA,"WGS84","Magnoliopsida","CD","none","none","AFRICA","Congo, Democratic Republic of the","EUROPE",NA,"K001000836",NA,NA,NA,"Herbarium","1451070174","http://specimens.kew.org/herbarium/K001000836",NA,"K001000836","K",NA,NA,NA,"Eugenia capensis subsp. nyassensis (Engl.) F.White",NA,NA,"nyassensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",1205,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"13289","Kafubu",NA,NA,NA,NA,NA,"Foret galerie de la Kafubu",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/b5990ea15a907f0f79021df3f208c00c.jpg"
"2517713625","Eugenia capensis subsp. capensis",-25.45015,32.9931,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:33.290+00:00",270,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA","Maputo",1983,6,2,"1983-06-02",153,153,NA,"2024-07-18T23:56:33.290+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"WAG.1115115@BRAHMS","none","none",FALSE,NA,"Manhiça A; Hondt A D'; Silva DF da",NA,"WGS84","Magnoliopsida","MZ","none","none","AFRICA","Mozambique","EUROPE","Naturalis Biodiversity Center","WAG.1115115@BRAHMS",NA,NA,NA,"Botany","2517713625","https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115115",NA,"WAG.1115115",NA,NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Manhiça, A; Hondt, A D'; Silva, DF da 360","Manhica; Calanga; 500 m da beira mar nas primeiras dunas costeiras ao longo da praia.",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/WAG.1115115/format/large"
"1451070702","Eugenia capensis subsp. capensis",-26.027777,32.904444,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:35.044+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1983,7,2,"1983-07-02T00:00",183,183,NA,"2024-08-02T01:15:35.044+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001086","none","none",FALSE,NA,"Groenendijk, E.M.C.; de Koning, J.",NA,"WGS84","Magnoliopsida","MZ","none","none","AFRICA","Mozambique","EUROPE",NA,"K001001086",NA,NA,NA,"Herbarium","1451070702","http://specimens.kew.org/herbarium/K001001086",NA,"K001001086","K",NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"363","Maputo: Maputo, Ilha da Inhaca, Cabe da Inhaca.",NA,NA,NA,NA,NA,"Floresta costeira. Selo arenose. Ao lado do caminho para e farol.",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Arbusta ate 1 m de altura. . Folhas corioaceas. Frutos imatures verde quando maduras pretos, brilhantes. Comestiveis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/533c3f2d3b357c8410bdfe62d36988fe.jpg"
"1840277714","Eugenia capensis (Eckl. & Zeyh.) Harv.",-28.366667,32.433333,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:36:25.710+00:00",308,"PRESERVED_SPECIMEN","PRESENT",5416779,6,7707728,220,690,5014,3177662,5416779,5416779,"Eugenia capensis (Eckl. & Zeyh.) Harv.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SPECIES","ACCEPTED","NE",NA,NA,"AFRICA",NA,1982,1,30,"1982-01-30",30,30,"2017-12-31T00:00:00.000+00:00","2024-06-18T09:36:25.710+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"http://www.botanicalcollections.be/specimen/BR0000017926324","none","none",FALSE,"Meise Botanic Garden Herbarium","Bamps P.",NA,"WGS84","Magnoliopsida","ZA",NA,"none","AFRICA","South Africa","EUROPE","Meise Botanic Garden","http://www.botanicalcollections.be/specimen/BR0000017926324",NA,NA,NA,"BR","1840277714","http://www.botanicalcollections.be/specimen/BR0000017926324",NA,"BR0000017926324","MeiseBG",NA,NA,NA,"Eugenia capensis (Eckl. & Zeyh.) Harv.",NA,NA,NA,"OTHER","http://viaf.org/viaf/41836216",NA,NA,"none","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"3b896e03-901d-4cc7-ac2b-61e0469521b0","6416a67f-3c3e-495c-8998-568f64249178","7075","S. Africa (Natal). St. Lucia","HerbariumSheet","http://biocol.org/urn:lsid:biocol.org:col:15605","ICBN","PhysicalObject","gbif:ih:irn:124997",NA,NA,NA,"Country: S. Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif-manifest.oxalis.br.fgov.be/specimen/BR0000017926324/manifest"
"1451071084","Eugenia capensis subsp. capensis",-25.958889,32.892778,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.712+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1982,7,31,"1982-07-31T00:00",212,212,NA,"2024-08-02T01:14:50.712+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001101","none","none",FALSE,NA,"Zunguze, D.",NA,"WGS84","Magnoliopsida","MZ","none","none","AFRICA","Mozambique","EUROPE",NA,"K001001101",NA,NA,NA,"Herbarium","1451071084","http://specimens.kew.org/herbarium/K001001101",NA,"K001001101","K",NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,"none","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"364","Marputo: Ilha dos Portugueses (Elefantes).",NA,NA,NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Arvore ca. 4-5m. Folhas carnudas. Frutos imaturos quando maduros pretes. Solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/92b5ffb9a1d57032990f4a2f66fb8a9d.jpg"
"1451070534","Eugenia capensis subsp. capensis",-26.027777,32.904444,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.102+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1982,7,26,"1982-07-26T00:00",207,207,NA,"2024-08-02T01:14:50.102+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001128","none","none",FALSE,NA,"Zuaguze, D.",NA,"WGS84","Magnoliopsida","MZ","none","none","AFRICA","Mozambique","EUROPE",NA,"K001001128",NA,NA,NA,"Herbarium","1451070534","http://specimens.kew.org/herbarium/K001001128",NA,"K001001128","K",NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"341","Maputo: Ilha da inhaca, Arredores da Casa do Sr. Director.",NA,NA,NA,NA,NA,"Solo arenose com Strychnes sp., Crtalaria sp., Solerocarya caffra, etc.",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Arbuste ca. 2.5 m. Folhas ± carnudas. Casoa cinzenta. Frutos imatures, verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/55ea9f4674fa316ea2664d9ed16d8b3f.jpg"
"2515887204","Eugenia capensis subsp. nyassensis (Engl.) F.White",-2.25,29.35,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:11.919+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5416788,6,7707728,220,690,5014,3177662,5416779,5416788,"Eugenia capensis subsp. nyassensis (Engl.) F.White","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1980,2,20,"1980-02-20",51,51,NA,"2024-07-18T23:55:11.919+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"WAG.1115134@BRAHMS","none","none",FALSE,NA,"Bridson DM",NA,"WGS84","Magnoliopsida","RW","none","none","AFRICA","Rwanda","EUROPE","Naturalis Biodiversity Center","WAG.1115134@BRAHMS",NA,NA,NA,"Botany","2515887204","https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115134",NA,"WAG.1115134",NA,NA,NA,NA,"Eugenia capensis subsp. nyassensis (Engl.) F.White",NA,NA,"nyassensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Bridson, DM 429","Wisumo, commune Gisovu, Kibuye.",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/WAG.1115134/format/large"
"2517442674","Eugenia capensis subsp. nyassensis (Engl.) F.White",-2.25,29.35,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:33.485+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5416788,6,7707728,220,690,5014,3177662,5416779,5416788,"Eugenia capensis subsp. nyassensis (Engl.) F.White","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1980,2,21,"1980-02-21",52,52,NA,"2024-07-18T23:56:33.485+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"WAG.1115137@BRAHMS","none","none",FALSE,NA,"Bridson DM",NA,"WGS84","Magnoliopsida","RW","none","none","AFRICA","Rwanda","EUROPE","Naturalis Biodiversity Center","WAG.1115137@BRAHMS",NA,NA,NA,"Botany","2517442674","https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115137",NA,"WAG.1115137",NA,NA,NA,NA,"Eugenia capensis subsp. nyassensis (Engl.) F.White",NA,NA,"nyassensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Bridson, DM 435","env. de Wisumo, commune Gatare, vallée de la Kilimbi, Cyangugu.",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/WAG.1115137/format/large"
"2517564266","Eugenia capensis subsp. capensis",-26.85,32.88333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:48.466+00:00",270,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,"2013-02-19T00:00:00",NA,"AFRICA","Maputo",1980,6,7,"1980-06-07",159,159,NA,"2024-07-18T23:56:48.466+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"WAG.1476747@BRAHMS","none","none",FALSE,NA,"Koning J de","Simons ELAN","WGS84","Magnoliopsida","MZ","none","none","AFRICA","Mozambique","EUROPE","Naturalis Biodiversity Center","WAG.1476747@BRAHMS",NA,NA,NA,"Botany","2517564266","https://data.biodiversitydata.nl/naturalis/specimen/WAG.1476747",NA,"WAG.1476747",NA,NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Koning, J de 8185","Ponta do Ouro.",NA,"Naturalis Biodiversity Center","ICN",NA,NA,"Dunes, sand.",NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,"WAG0428700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/WAG.1476747/format/large"
